
daily
Date,Crop,Stage,TraDef,Tra,NDef,TempSum,AbBiom,Yield,LAI,TotBiomN,AbBiomN,Mois,Mois,Mois_7,Mois_8,Mois_9,Precip,Irrig,SurfTemp,STemp_1,STemp_2,STemp_3,Tmin,Tavg,Tmax,Wind,Globrad,Relhumid,NFert
2006-02-24,wheat/winter wheat,2,1,0,0.32,73.3,2046.5,0,3.8963,27.3,15,0.38641182388963924,0.2159401721186942,0.216,0.216,0.216,0,0,-1.9,-0.8,0.2,0.9,-3.7,-1.5,1,6.5,11.68,75,0
2006-02-25,wheat/winter wheat,2,1,0,0.32,73.3,2045.6,0,3.8953,27.3,15,0.38705768186526474,0.21593093654873338,0.216,0.216,0.216,0,0,-1.5,-1,-0.1,0.6,-4.2,-2.9,-2,6.1,7.28,80,0
2006-02-26,wheat/winter wheat,2,1,0,0.32,73.3,2044.7,0,3.8945,27.3,15,0.38755389013793606,0.2159219984209896,0.216,0.216,0.216,0.8,0,-2.9,-1.8,-0.6,0.2,-9.3,-4.6,0,2.5,5.91,84,0
2006-02-27,wheat/winter wheat,2,1,0,0.32,73.3,2043.9,0,3.8936,27.3,15,0.38794842227754495,0.2159133442504041,0.216,0.216,0.216,0,0,-1.2,-1.2,-0.6,0,-10.4,-5.3,0,1.4,7.49,83,0
2006-02-28,wheat/winter wheat,2,1,0,0.32,73.3,2042.8,0,3.8929,27.3,15,0.38827036375578056,0.21590496131201756,0.216,0.216,0.216,0.6,0,-1.4,-1.2,-0.6,-0.1,-2.4,-0.6,1,4.2,4.99,87,0
2006-03-01,wheat/winter wheat,2,1,0,0.32,73.3,2041.8,0,3.8918,27.3,15,0.38853848995308365,0.21589683759161904,0.216,0.216,0.216,2,0,-0.1,-0.5,-0.4,0,-3.6,-1.3,1,4.1,9.17,83,0
2006-03-02,wheat/winter wheat,2,1,0,0.32,73.3,2040.8,0,3.8908,27.3,15,0.38876551624841493,0.21588896173985692,0.216,0.216,0.216,0,0,-0.1,-0.2,-0.2,0.1,-3.9,-1.1,2,4.2,13.46,72,0
2006-03-03,wheat/winter wheat,2,1,0,0.32,73.3,2039.8,0,3.8898,27.3,15,0.38896038755665896,0.21588132302957075,0.216,0.216,0.216,0.6,0,-0.1,-0.1,0,0.2,-5,-2.2,1,2,8.53,83,0
2006-03-04,wheat/winter wheat,2,1,0,0.32,73.3,2038.8,0,3.8888,27.3,15,0.3891295941298756,0.2158739113161147,0.216,0.216,0.216,0,0,-0.2,-0.1,0,0.2,-6.2,-2.5,1,2.2,13.31,80,0
2006-03-05,wheat/winter wheat,2,1,0,0.32,73.3,2037.8,0,3.8879,27.3,15,0.3892779678983011,0.2158667170004593,0.216,0.216,0.216,2.7,0,-0.2,-0.1,0.1,0.3,-5.2,-1.3,3,3.3,13.05,82,0
2006-03-06,wheat/winter wheat,2,1,0.06,0.32,73.3,2053.1,0,3.8869,27.3,15,0.38922997004174803,0.21585753315137268,0.216,0.216,0.216,0.9,0,-0.1,0,0.1,0.3,-1.8,0.1,2,3.4,8.48,87,0
2006-03-07,wheat/winter wheat,2,1,0,0.32,73.3,2052.1,0,3.9083,27.3,15,0.38936275620747174,0.21585071185851737,0.216,0.216,0.216,1.1,0,0,0,0.2,0.4,-4.7,-2.3,0,2.3,7.51,81,0
2006-03-08,wheat/winter wheat,2,1,0,0.32,73.3,2051.1,0,3.9074,27.3,15,0.38948099232815797,0.2158440912627809,0.216,0.216,0.216,2.8,0,-0.1,0,0.2,0.4,-7,-2.7,2,3.2,9.44,78,0
2006-03-09,wheat/winter wheat,2,1,0.02,0.32,73.7,2062.9,0,3.9064,27.3,15,0.38953562612050185,0.21583703259073064,0.216,0.216,0.216,14.1,0,-0.1,0,0.2,0.4,-1.1,1.3,4,1.5,3.98,97,0
2006-03-10,wheat/winter wheat,2,1,0.22,0.31,76.7,2084.4,0,3.9228,27.4,15,0.3889829786483996,0.21582277846664596,0.216,0.216,0.216,1.9,0,0,0.1,0.2,0.4,-0.6,3.2,7,2.9,13.42,83,0
2006-03-11,wheat/winter wheat,2,1,0,0.31,76.7,2083.4,0,3.9526,27.4,15,0.3891288021317721,0.21581658610607712,0.216,0.216,0.216,2.4,0,0.2,0.2,0.3,0.5,-6.1,-2.7,1,3.4,4.4,93,0
2006-03-12,wheat/winter wheat,2,1,0,0.31,76.7,2082.7,0,3.9516,27.4,15,0.38925795349073883,0.21581059220231216,0.216,0.216,0.216,0,0,-0.1,0.1,0.3,0.5,-11.2,-7.2,-3,4.3,15.43,82,0
2006-03-13,wheat/winter wheat,2,1,0,0.31,76.7,2082.1,0,3.9509,27.4,15,0.3893731748457161,0.2158047855117373,0.216,0.216,0.216,0,0,-0.3,-0.1,0.2,0.5,-13.4,-7.6,-2,1.7,14.68,79,0
2006-03-14,wheat/winter wheat,2,1,0,0.31,76.7,2081.3,0,3.9503,27.4,15,0.3894766318860372,0.2157991557835142,0.216,0.216,0.216,0,0,-0.3,-0.1,0.2,0.4,-9.7,-5,0,3.2,16.82,75,0
2006-03-15,wheat/winter wheat,2,1,0,0.31,76.7,2080.4,0,3.9495,27.4,15,0.38957005901451097,0.21579369364174908,0.216,0.216,0.216,0,0,-0.2,-0.1,0.1,0.4,-9.5,-4.5,1,3.2,9.78,84,0
2006-03-16,wheat/winter wheat,2,1,0.15,0.31,76.7,2094.1,0,3.9487,27.4,15,0.38921333622017346,0.21578297573649105,0.216,0.216,0.216,0,0,-0.2,-0.1,0.1,0.4,-1.6,0,2,3,6.27,79,0
2006-03-17,wheat/winter wheat,2,1,0.01,0.3,76.7,2092.9,0,3.9675,27.4,15,0.3893047149794113,0.21577751331709413,0.216,0.216,0.216,0,0,0,0,0.2,0.4,-1,-0.2,1,2.9,4.81,85,0
2006-03-18,wheat/winter wheat,2,1,0.21,0.3,76.7,2106.4,0,3.9664,27.4,15,0.388776130541665,0.21576472182345383,0.216,0.216,0.216,0,0,0,0.1,0.2,0.4,-1.4,0,1,2.3,5.86,84,0
2006-03-19,wheat/winter wheat,2,1,0.33,0.3,76.7,2126.6,0,3.985,27.4,15,0.3879198987236266,0.2157474341129101,0.216,0.216,0.216,0,0,0,0.1,0.2,0.4,-3.1,1,5,1.9,14.58,87,0
2006-03-20,wheat/winter wheat,2,1,0.25,0.29,77.3,2143.2,0,4.0129,27.4,15,0.3874009774697758,0.21573323734572666,0.216,0.216,0.216,0,0,0,0.1,0.3,0.4,-1.4,1.4,4,2.2,9.16,90,0
2006-03-21,wheat/winter wheat,2,1,0.35,0.29,77.3,2160.3,0,4.0357,27.5,15.1,0.3866415691897307,0.215715470054643,0.216,0.216,0.216,0,0,0.1,0.2,0.3,0.5,-3.3,0.3,4,1.5,11.75,75,0
2006-03-22,wheat/winter wheat,2,1,0.02,0.28,77.3,2159.1,0,4.0593,27.5,15.1,0.38698334746031454,0.21571007775230264,0.216,0.216,0.216,0,0,0,0.1,0.3,0.5,-4.4,-0.3,4,2.1,18.4,66,0
2006-03-23,wheat/winter wheat,2,1,0.02,0.28,77.3,2158,0,4.0582,27.5,15.1,0.38726535562417846,0.215704942137617,0.216,0.216,0.216,0,0,0,0.1,0.3,0.5,-6.5,-0.8,5,2.7,19.85,66,0
2006-03-24,wheat/winter wheat,2,1,0.45,0.28,79.1,2179.8,0,4.0571,27.5,15.1,0.38754647368111234,0.21570058059644906,0.216,0.216,0.216,1.3,0,-0.1,0.1,0.3,0.5,-3.1,2.1,7,4.2,15.55,66,0
2006-03-25,wheat/winter wheat,2,1,0.3,0.28,91.3,2198.9,0,4.0868,27.6,15.1,0.3877837795637771,0.21569639019851491,0.216,0.216,0.216,2.5,0,1.4,0.8,0.6,0.6,4.7,8.5,12,2.1,7.65,86,0
2006-03-26,wheat/winter wheat,2,1,0.44,0.27,109.4,2220.7,0,4.1111,27.6,15.1,0.38798698489571937,0.2156923585914017,0.216,0.216,0.216,6.6,0,3.3,2.1,1.3,1,7.8,11.9,16,3,8.86,86,0
2006-03-27,wheat/winter wheat,2,1,0.76,0.27,130,2248.9,0,4.1367,27.7,15.2,0.3882934667915696,0.21568847466204313,0.216,0.216,0.216,3.2,0,5.2,3.6,2.2,1.6,8.6,13.4,18,3.8,12.33,80,0
2006-03-28,wheat/winter wheat,2,1,0.94,0.26,145.5,2276.3,0,4.1666,27.8,15.3,0.3885501719253079,0.21568472838485653,0.216,0.216,0.216,0.1,0,6.3,4.8,3.2,2.3,6.6,10.2,14,4.2,12.5,70,0
2006-03-29,wheat/winter wheat,2,1,0.39,0.25,154.8,2297.6,0,4.1936,27.8,15.3,0.35941255457199556,0.22696046224268748,0.226,0.226,0.225,1,0,6.3,5.3,3.9,3,4.1,6.5,9,3.8,9.6,80,0
2006-03-30,wheat/winter wheat,2,1,0.42,0.25,169,2318.2,0,4.2135,27.9,15.3,0.3567892671635209,0.22754563221998228,0.228,0.228,0.227,3.2,0,6.9,5.9,4.5,3.5,5.1,9.3,14,4.8,8.22,84,0
2006-03-31,wheat/winter wheat,2,1,0.78,0.24,186.5,2345.4,0,4.2314,27.9,15.4,0.35881758528783125,0.2275592724019755,0.228,0.228,0.228,4.7,0,7.7,6.6,5.1,4.1,8.5,11.1,14,5.3,12.08,78,0
2006-04-01,wheat/winter wheat,2,1,0.43,0.24,202.1,2366.9,0,4.253,28,15.4,0.35724981943640194,0.22755954710905746,0.228,0.228,0.228,4,0,8.2,7.1,5.7,4.7,6.1,9.9,14,3.6,8.52,84,0
2006-04-02,wheat/winter wheat,2,1,0.81,0.23,216.5,2393.1,0,4.2687,28,15.4,0.3584450824985404,0.227559552188508,0.228,0.228,0.228,0.1,0,8.5,7.5,6.2,5.2,4,9.2,14,3.6,12.1,81,0
2006-04-03,wheat/winter wheat,2,1,0.23,0.22,223.3,2410.1,0,4.2862,28.1,15.5,0.3575233844892043,0.2275595522768735,0.228,0.228,0.228,1.1,0,7.8,7.4,6.4,5.5,1.6,4.8,8,4.7,6.07,80,0
2006-04-04,wheat/winter wheat,2,1,0.52,0.22,228.8,2435.5,0,4.2972,28.1,15.5,0.33958406173733363,0.22713213313362038,0.227,0.227,0.227,1,0,7.6,7.3,6.5,5.8,-0.6,4.1,9,3.5,16.65,77,0
2006-04-05,wheat/winter wheat,2,1,0.74,0.21,230.9,2458,0,4.3131,28.1,15.5,0.30472382699986894,0.22693239629304526,0.227,0.227,0.227,0,0,6.9,6.9,6.4,5.9,-1.9,2.1,6,2.2,17.1,78,0
2006-04-06,wheat/winter wheat,2,1,0.93,0.21,237.2,2481.2,0,4.3271,28.2,15.6,0.26951442926378677,0.22676612723113707,0.227,0.227,0.227,0,0,6.8,6.7,6.3,5.9,-1.1,4.4,10,2.5,14.84,69,0
2006-04-07,wheat/winter wheat,2,1,1.42,0.2,249,2509.3,0,4.3409,28.3,15.7,0.23919547696764276,0.2261048404060463,0.227,0.227,0.227,0,0,7.3,6.9,6.4,6,2,7.3,13,2.6,16.99,56,0
2006-04-08,wheat/winter wheat,2,1,1.36,0.2,262.3,2540.8,0,4.3564,28.4,15.7,0.23375543914837518,0.2223566359232905,0.224,0.224,0.224,0.4,0,7.9,7.3,6.6,6.1,2.6,8,13,3.9,19.36,57,0
2006-04-09,wheat/winter wheat,2,1,1.35,0.19,272.5,2570,0,4.3723,28.5,15.8,0.23006538358731912,0.21988716282473686,0.222,0.222,0.223,0.1,0,8,7.5,6.8,6.3,1.8,6.3,11,3.3,19.92,64,0
2006-04-10,wheat/winter wheat,2,1,0.94,0.19,277.7,2591.9,0,4.3862,28.6,15.9,0.22776045927030716,0.21838412071462962,0.22,0.221,0.221,0,0,7.5,7.4,6.9,6.4,0.1,3.7,7,2.8,14.83,71,0
2006-04-11,wheat/winter wheat,3,1,1,0.18,282.7,2613,0,4.3962,28.7,15.9,0.2253723510513228,0.2171653440452598,0.219,0.22,0.22,0,0,7.1,7.1,6.8,6.4,-0.6,3.5,8,2.2,14.52,65,0
2006-04-12,wheat/winter wheat,3,1,0.2,0.18,285.4,2630.4,0,4.4057,28.7,16,0.2302142009452084,0.21680456026562236,0.219,0.219,0.22,2.1,0,6.8,6.8,6.7,6.4,2.6,5.5,8,3,7.68,83,0
2006-04-13,wheat/winter wheat,3,1,0.11,0.17,288,2646,0,4.4135,28.7,16,0.24196124118338355,0.21817306763388744,0.218,0.219,0.219,4.6,0,6.6,6.7,6.5,6.3,2.3,5.4,9,4.5,6.08,86,0
2006-04-14,wheat/winter wheat,3,1,0.59,0.17,291.9,2666.5,0,4.4205,28.8,16,0.2395502283179988,0.21953908141770542,0.218,0.219,0.219,0.9,0,6.9,6.7,6.5,6.3,3.3,7.4,12,4.1,11.57,77,0
2006-04-15,wheat/winter wheat,3,1,0.87,0.17,295.2,2691.3,0,4.4297,28.8,16.1,0.23663010560555778,0.21934909682621684,0.218,0.218,0.219,0.6,0,7.3,7,6.6,6.3,-0.6,6.3,13,2.4,18.6,72,0
2006-04-16,wheat/winter wheat,3,1,0.07,0.16,300.4,2705.2,0,4.4408,28.8,16.1,0.24483123079391209,0.2250737760926198,0.224,0.223,0.222,6.7,0,7.7,7.3,6.8,6.4,7.7,9.4,11,4.3,4.33,90,0
2006-04-17,wheat/winter wheat,3,1,0.47,0.16,305.3,2724.1,0,4.447,28.9,16.1,0.2408143037314453,0.22372622362636507,0.224,0.224,0.224,1,0,8,7.5,7,6.6,5.2,8.9,13,2.5,10.37,83,0
2006-04-18,wheat/winter wheat,3,1,0.68,0.15,310.3,2745,0,4.4554,28.9,16.2,0.237650616198582,0.22188757172285054,0.223,0.223,0.223,0.6,0,8.3,7.8,7.2,6.7,4.3,8.8,13,2,13.17,77,0
2006-04-19,wheat/winter wheat,3,1,1.54,0.15,315.6,2769.4,0,4.4647,29.1,16.3,0.2333760828939848,0.2196471905681768,0.221,0.222,0.222,0,0,8.9,8.2,7.5,7,3.2,9.3,15,1.6,17.72,71,0
2006-04-20,wheat/winter wheat,3,1,1.83,0.15,321.3,2797.3,0,4.4755,29.3,16.4,0.22895559860670175,0.21752894763772515,0.22,0.22,0.221,0,0,9.7,8.9,7.9,7.3,3,9.9,17,1.2,21.64,68,0
2006-04-21,wheat/winter wheat,3,1,1.87,0.15,329.3,2825,0,4.4879,29.5,16.6,0.22451006310702123,0.21574364025485027,0.218,0.219,0.22,0,0,10.9,9.8,8.5,7.7,6.7,13.4,20,0.7,19.44,63,0
2006-04-22,wheat/winter wheat,3,1,0.8,0.15,335.6,2847.9,0,4.5001,29.5,16.6,0.24338657876186434,0.22370699491057747,0.222,0.221,0.221,10.6,0,11,10.2,8.9,8.1,7.1,10.5,14,2.7,15.01,83,0
2006-04-23,wheat/winter wheat,3,1,0.45,0.14,340.7,2867.5,0,4.5102,29.6,16.7,0.2426893133297451,0.22447349175041795,0.224,0.224,0.223,3.1,0,10.8,10.2,9.2,8.4,5.3,8.8,12,2.2,12.28,88,0
2006-04-24,wheat/winter wheat,3,1,1.81,0.14,346.4,2894,0,4.5188,29.8,16.8,0.23593767391015139,0.22166424963495598,0.223,0.223,0.223,0,0,11.2,10.5,9.5,8.7,2.8,9.5,16,1.6,21.84,80,0
2006-04-25,wheat/winter wheat,3,1,2.31,0.14,355,2923.2,0,4.5304,30,17,0.23007125463267583,0.21870432434448325,0.221,0.221,0.222,0,0,12.5,11.3,10,9.1,5.4,13.8,22,1,22.47,66,0
2006-04-26,wheat/winter wheat,3,1,1.86,0.14,363.5,2947.2,0,4.5432,30.2,17.1,0.22567175612633508,0.21669561003039117,0.219,0.22,0.221,0,0,12.8,11.8,10.5,9.5,9.8,13.6,17,2.7,15.69,77,0
2006-04-27,wheat/winter wheat,3,1,1.02,0.14,370.7,2961.7,0,4.5537,30.3,17.2,0.2232631282427288,0.2156989014667455,0.218,0.219,0.22,0,0,12.7,12,10.8,9.8,9.7,11.6,14,4,5.62,83,0
2006-04-28,wheat/winter wheat,3,1,0.32,0.14,375.7,2978.4,0,4.5599,30.3,17.3,0.22659065081979346,0.21536840365081902,0.218,0.218,0.219,2,0,12,11.7,10.8,10,4.5,8.2,12,2.7,8.34,81,0
2006-04-29,wheat/winter wheat,3,1,0.45,0.14,378.6,2997.5,0,4.5672,30.4,17.3,0.23092685275329208,0.21495999951010955,0.217,0.218,0.219,2.4,0,11.1,11.2,10.7,10.1,1.5,5.2,9,2.8,14.97,82,0
2006-04-30,wheat/winter wheat,3,1,0.64,0.14,381.6,3018,0,4.5755,30.4,17.4,0.23212692037540175,0.21441189651246376,0.217,0.218,0.218,1.6,0,10.5,10.7,10.4,10,2,5.3,9,2.4,17.99,80,0
2006-05-01,wheat/winter wheat,3,1,2.03,0.13,386.4,3042.3,0,4.5844,30.7,17.6,0.22733049864502428,0.21274381797053735,0.216,0.217,0.217,0,0,10.8,10.6,10.3,9.9,1,7.8,15,3,21.94,72,0
2006-05-02,wheat/winter wheat,3,1,2.62,0.14,394.9,3071.4,0,4.5948,31,17.8,0.22115259952347513,0.21060175353257338,0.215,0.216,0.217,0,0,11.6,11.1,10.5,10,7.8,12.9,18,2.5,22.18,68,0
2006-05-03,wheat/winter wheat,3,1,3.48,0.14,405.1,3105.2,0,4.6074,32,18.7,0.2129616726025183,0.2077563127457626,0.213,0.215,0.216,0,0,13.3,12.1,11,10.2,6,15.2,24,2.1,26.97,59,0
2006-05-04,wheat/winter wheat,3,1,4.43,0.18,415.7,3149,0,4.6219,32.6,19.1,0.2025556712481977,0.20413298930737037,0.211,0.213,0.215,0,0,14.5,13.2,11.6,10.7,9.4,15.8,22,4.7,27.95,55,0
2006-05-05,wheat/winter wheat,3,1,4.42,0.19,425.8,3195.5,0,4.6406,33.8,20.1,0.1922267378851207,0.20052073067559295,0.209,0.212,0.214,0,0,15.4,14,12.3,11.2,8.4,14.8,21,4.8,28.25,54,0
2006-05-06,wheat/winter wheat,3,1,3.97,0.22,435.4,3249.5,0,4.6604,37.1,22.9,0.18300280031558405,0.19726376104681884,0.208,0.211,0.213,0,0,16,14.7,13,11.7,6.8,14.1,21,3.3,25.49,49,0
2006-05-07,wheat/winter wheat,3,1,4.59,0.33,445.1,3331.4,0,4.6833,37.5,23.2,0.1723876118670236,0.19342632716320285,0.206,0.209,0.212,0,0,16.7,15.4,13.6,12.3,6.7,14.2,22,4.4,27.1,49,0
2006-05-08,wheat/winter wheat,3,1,4.33,0.33,454.8,3412.1,0,4.7179,38,23.6,0.16276713894741227,0.18959762442401887,0.204,0.208,0.21,0,0,17.3,16,14.2,12.8,6,14.1,22,3.5,26.4,48,0
2006-05-09,wheat/winter wheat,3,1,3.98,0.32,465.5,3493.3,0,4.7518,38.4,24,0.15428216735067132,0.18587412473846146,0.202,0.206,0.209,0.5,0,17.9,16.6,14.8,13.4,7.6,15.2,23,3.9,26.8,57,0
2006-05-10,wheat/winter wheat,3,1,4.07,0.32,475.2,3574,0,4.7859,39.1,24.5,0.14601279203803572,0.18185945398589176,0.2,0.205,0.208,0,0,18.2,17.1,15.3,13.9,6.5,13.9,21,2.7,28.77,56,0
2006-05-11,wheat/winter wheat,3,1,3.6,0.32,484.6,3653.7,0,4.8196,39.5,24.9,0.13918521419841762,0.1780201634717781,0.197,0.203,0.207,0,0,18.8,17.6,15.8,14.3,4.1,13.4,23,0.9,29.67,54,0
2006-05-12,wheat/winter wheat,3,1,3.61,0.32,495.4,3731.6,0,4.8528,41.4,26.5,0.1327343922496564,0.17394912526712916,0.195,0.201,0.206,0,0,19.3,18.1,16.3,14.8,6.4,15.2,24,1.1,26.01,53,0
2006-05-13,wheat/winter wheat,3,1,0.94,0.36,505.3,3785.2,0,4.8851,41.5,26.6,0.13448851658065353,0.17280225482895303,0.195,0.201,0.206,2.2,0,18.6,17.9,16.5,15.2,8.8,13.8,19,2.5,11.59,76,0
2006-05-14,wheat/winter wheat,3,1,1.56,0.35,511.5,3837.4,0,4.9073,41.8,26.8,0.13189945657543467,0.17094544381268226,0.194,0.2,0.205,0,0,17.3,17.3,16.3,15.3,4.2,9.1,14,2.3,12,83,0
2006-05-15,wheat/winter wheat,3,1,2.53,0.35,519.5,3913.6,0,4.9288,42.4,27.3,0.12785768619908305,0.16783616471290022,0.192,0.199,0.204,0.4,0,17.2,17,16.2,15.3,3.3,11.2,19,1.8,23.04,74,0
2006-05-16,wheat/winter wheat,3,1,3.69,0.35,531.9,3991.2,0,4.9601,42.9,27.7,0.12237474609088798,0.1630763214567389,0.189,0.197,0.203,0.1,0,17.5,17,16.2,15.3,12.4,16.8,21,3.2,20.94,67,0
2006-05-17,wheat/winter wheat,3,1,1.2,0.35,542.4,4056.7,0,4.9919,44.1,28.8,0.12233810221832653,0.16142089062144224,0.189,0.196,0.202,1.8,0,17.2,16.9,16.1,15.4,10.8,14.3,18,1.4,16.42,80,0
2006-05-18,wheat/winter wheat,3,1,0.77,0.37,552.5,4116.7,0,5.0185,44.8,29.3,0.1267845090179858,0.16037142045772598,0.188,0.196,0.202,3,0,16.9,16.7,16.1,15.3,9.1,13.8,19,2.7,11.96,83,0
2006-05-19,wheat/winter wheat,3,1,1.39,0.38,561.7,4192,0,5.0429,45.8,30.2,0.1514965430559052,0.15861676066450153,0.187,0.195,0.201,9.4,0,16.4,16.4,15.9,15.3,9.7,12.5,15,5.7,16.18,78,0
2006-05-20,wheat/winter wheat,3,1,0.85,0.39,569.8,4261.7,0,5.0734,45.9,30.3,0.1642455906917823,0.1577288983387759,0.186,0.195,0.201,5.7,0,15.7,15.9,15.6,15.1,8,11.1,14,5.6,13.56,81,0
2006-05-21,wheat/winter wheat,3,1,2.5,0.38,579.2,4334.9,0,5.1015,46.3,30.6,0.159702196288365,0.15515561962733745,0.185,0.194,0.2,0.4,0,15.4,15.5,15.3,14.9,8.9,12.6,16,5.4,15.28,74,0
2006-05-22,wheat/winter wheat,3,1,1.36,0.38,590.4,4401.8,0,5.1309,46.5,30.8,0.1793807223646083,0.15375062395781858,0.184,0.193,0.2,8.1,0,15.6,15.5,15.2,14.8,10,14.8,20,4.2,13.78,79,0
2006-05-23,wheat/winter wheat,3,1,1.83,0.37,598.1,4482.5,0,5.1577,46.6,30.9,0.1756406522347083,0.15215714472204336,0.183,0.192,0.199,1.4,0,15.3,15.3,15,14.7,5.3,10.4,16,5.5,20.15,74,0
2006-05-24,wheat/winter wheat,3,1,2.51,0.36,605.4,4568.4,0,5.19,46.9,31.1,0.1705432347594278,0.14998335235227966,0.182,0.191,0.198,1,0,15,15,14.9,14.5,4.4,9.9,15,4.3,23.26,69,0
2006-05-25,wheat/winter wheat,3,1,0.24,0.35,612.6,4625.2,0,5.2242,47.5,31.6,0.18395636797207318,0.14977248218547434,0.182,0.191,0.198,5.7,0,14.3,14.6,14.6,14.3,7,9.8,13,3.8,11.6,88,0
2006-05-26,wheat/winter wheat,3,1,0.89,0.36,620.4,4696.6,0,5.2467,47.6,31.7,0.2193361319202403,0.14901809841738692,0.181,0.191,0.198,12.7,0,14,14.2,14.3,14.1,6.7,10.4,14,2.8,16.96,85,0
2006-05-27,wheat/winter wheat,3,1,0.39,0.35,631.6,4747.6,0,5.275,47.6,31.7,0.24312418106871977,0.15017028254956824,0.181,0.191,0.198,9.4,0,14.1,14.1,14.1,13.9,11.9,14.4,17,3.4,9.56,88,0
2006-05-28,wheat/winter wheat,3,1,1.77,0.34,640.5,4817.8,0,5.2951,47.8,31.9,0.23773154969795596,0.1519282180366302,0.18,0.19,0.198,2.1,0,14,14.1,14,13.8,7.7,11.7,16,5.2,17.84,74,0
2006-05-29,wheat/winter wheat,3,1,0.54,0.33,647.9,4874.1,0,5.3227,47.8,31.9,0.23953606371444636,0.15313339040136453,0.18,0.19,0.197,3,0,13.5,13.7,13.8,13.6,6.5,9.8,13,2.5,12.81,82,0
2006-05-30,wheat/winter wheat,3,1,0.53,0.32,653.4,4931.3,0,5.3448,47.9,32,0.2376541341714052,0.1536824626154523,0.18,0.19,0.197,1.7,0,12.9,13.2,13.4,13.4,3.9,7.5,11,3.6,15.13,82,0
2006-05-31,wheat/winter wheat,3,1,0,0.31,659,4977.8,0,5.3672,48,32.1,0.253897920741774,0.18166971291169354,0.18,0.19,0.197,14.9,0,12.2,12.7,13.1,13.1,3,7.5,12,3.7,10.28,90,0
2006-06-01,wheat/winter wheat,4,1,0.33,0.3,664.7,5031.8,1.2,5.3853,48,32.1,0.24450312686870912,0.19804644677696134,0.18,0.19,0.197,3.9,0,11.7,12.2,12.6,12.8,5.7,7.8,10,3.7,14.08,86,0
2006-06-02,wheat/winter wheat,4,1,3.32,0.29,676.2,5104.5,7.1,5.4058,48.3,32.3,0.23359654900384585,0.1988444939327905,0.178,0.189,0.196,0,0,12,12.2,12.4,12.5,4.1,10,16,1.7,23.79,77,0
2006-06-03,wheat/winter wheat,4,1,1.07,0.29,686.8,5157.4,14.3,5.4312,48.4,32.4,0.23104742361490324,0.19814292495622166,0.178,0.188,0.196,1.1,0,11.8,12,12.2,12.3,5.3,9.2,13,1.8,13.99,83,0
2006-06-04,wheat/winter wheat,4,1,3.13,0.28,698.2,5220.4,26.4,5.4482,48.7,32.7,0.22406476870986425,0.19561468097313586,0.176,0.187,0.195,0,0,11.7,11.9,12.1,12.1,6.3,9.8,13,4,19.31,72,0
2006-06-05,wheat/winter wheat,4,1,1.73,0.28,707.7,5262.9,36.6,5.4668,48.8,32.8,0.22022082438014326,0.19421042224847274,0.175,0.187,0.195,0,0,11.2,11.6,11.8,12,5.5,8.2,11,2.3,9.01,77,0
2006-06-06,wheat/winter wheat,4,1,3.2,0.27,721.1,5331.7,57.4,5.4784,49.2,33.1,0.2131264754588514,0.1916114176136828,0.174,0.186,0.194,0.1,0,11.6,11.7,11.8,11.8,6.1,11.2,16,2.1,21.76,77,0
2006-06-07,wheat/winter wheat,4,1,4.24,0.27,736.7,5415.7,89.2,5.4949,49.6,33.6,0.20374089136014814,0.18816904064351483,0.172,0.184,0.193,0,0,12.5,12.1,11.9,11.8,5.9,12.7,19,0.8,28.45,65,0
2006-06-08,wheat/winter wheat,4,1,4.31,0.27,753.9,5500.8,128,5.5122,50.2,34.1,0.19421699588256816,0.18465745699549854,0.17,0.183,0.192,0,0,13.5,12.8,12.3,12,6.4,13.9,21,0.5,28.38,63,0
2006-06-09,wheat/winter wheat,4,1,4.64,0.27,773.3,5590.6,176.7,5.5265,50.8,34.6,0.1840094675590609,0.18086991809592268,0.168,0.181,0.191,0,0,14.7,13.7,12.8,12.3,7.8,15.4,23,0.5,29.34,64,0
2006-06-10,wheat/winter wheat,4,1,5.43,0.27,794.6,5685.6,237.1,5.538,51.4,35.3,0.17217007036065923,0.17638147615062658,0.166,0.18,0.19,0,0,16.1,14.8,13.5,12.7,8.7,16.9,25,1,32.08,64,0
2006-06-11,wheat/winter wheat,4,1,6.09,0.28,816.1,5784.4,308.8,5.546,53.5,37.3,0.15957487204796414,0.17090712493089064,0.163,0.177,0.188,0,0,17.2,15.8,14.2,13.3,10.2,17,24,2.8,32.87,59,0
2006-06-12,wheat/winter wheat,4,1,6.09,0.33,840,5901.9,405.4,5.5504,55.1,38.9,0.14757585609863685,0.16514331912079083,0.16,0.175,0.186,0,0,18.4,16.8,15,13.9,11.2,18.8,26,2.3,32.51,59,0
2006-06-13,wheat/winter wheat,5,1,5.88,0.35,865.8,6023.7,508.2,5.5505,55.7,39.5,0.1370129421912161,0.15906122461524022,0.157,0.172,0.184,0,0,19.8,18,16,14.6,12.9,21.1,29,0.8,32.21,57,0
2006-06-14,wheat/winter wheat,5,1,5.85,0.35,884.2,6137.9,606.5,5.5349,56.5,40.3,0.1274113353604751,0.15256608773351668,0.153,0.17,0.182,0.1,0,21.1,19.2,16.9,15.4,14.3,22,30,1.3,30.17,62,0
